389	방법론·사업 구상	기술·마케팅·협업	기술을 가진 사람과 마케팅 역할을 가진 사람의 협업 구상. 제목의 두 배 수입은 검증된 보장이 아니다.
188	직접 경험·결정 중	광고선택·기준·원가	광고 제안 네 건을 받고 자신의 기준과 제작비를 검토한 경험. 수락 여부와 계약 완료는 원문 시점대로 구분한다.
146	직접 경험·계약 진행	기획안·신뢰·태도·제안	상세 기획안을 낸 뒤 중단 연락을 받고 자체 제작을 진행한 일, 재연락과 편집자 응대 경험. 본문 시점 계약서는 아직 미작성이다.
93	직접 관찰·추정	피드백·감정·집중	영상의 싫어요 반응을 보고 든 생각. 같은 사람이 눌렀다는 부분은 추정이며 사실로 확정하지 않는다.
83	개인 경험	휴식·생각·일	친구와 여행하며 드러난 생각과 휴식의 차이. 대표 개인의 일하는 방식과 가치관을 설명하는 장면이다.
81	직접 관찰	서비스·고객이해·가치	괌 뷔페에서 직원의 제안과 응대 차이를 보고 팁을 준 경험. 같은 일을 해도 고객이 느끼는 가치가 달라지는 비유다.
77	직접 경험·성찰	채널실패·자존심·돈	유튜브 실패와 성장 과정에서 든 생각. 감정·기부 원칙·목표를 기업의 검증된 수익 구조와 구분한다.
25	방법론	시간·수입구조·사업	파이프라인에 대한 당시 설명. 부업 권유 대신 대표의 시간과 사업의 수입 구조를 비교하는 참고로 검토한다.
9	방법론	시간·수입·독립	시간을 써서 버는 돈과 다른 수입 구조를 설명한 글. 퇴사 기간을 보장하거나 사업 성과로 바꾸지 않는다.
8	방법론·목표설정	목표·자산·사업구조	경제적 자유의 목표를 정하는 당시 설명. 부동산·수익 관련 조언은 현재 실행안이 아니라 원문 관점으로 보존한다.
3	자기소개·커뮤니티 취지	사업이력·관계·비전	카페를 만든 이유와 당시 사업 이력의 원천. 이후 글의 이력·기간과 대조하고 미래 희망과 보유 사실을 구분한다.
